rule_id,source_id,source_name,file,page,actor,rule
04-086,04,NIAAA Youth Alcohol Screening Guide 2021,04a_NIAAA_Youth_Alcohol_Screening_Guide_2021.pdf,37,clinician seeing 9- to 18-year-olds,"AUDIT question 5, “How often during the last year have you failed to do what was normally expected of you because of drinking?” is scored 0 for Never, 1 for Less than monthly, 2 for Monthly, 3 for Weekly, and 4 for Daily or almost daily."
04-087,04,NIAAA Youth Alcohol Screening Guide 2021,04a_NIAAA_Youth_Alcohol_Screening_Guide_2021.pdf,37,clinician seeing 9- to 18-year-olds,"AUDIT question 6, “How often during the last year have you needed a first drink in the morning to get yourself going after a heavy drinking session?” is scored 0 for Never, 1 for Less than monthly, 2 for Monthly, 3 for Weekly, and 4 for Daily or almost daily."
04-088,04,NIAAA Youth Alcohol Screening Guide 2021,04a_NIAAA_Youth_Alcohol_Screening_Guide_2021.pdf,37,clinician seeing 9- to 18-year-olds,"AUDIT question 7, “How often during the last year have you had a feeling of guilt or remorse after drinking?” is scored 0 for Never, 1 for Less than monthly, 2 for Monthly, 3 for Weekly, and 4 for Daily or almost daily."
04-089,04,NIAAA Youth Alcohol Screening Guide 2021,04a_NIAAA_Youth_Alcohol_Screening_Guide_2021.pdf,37,clinician seeing 9- to 18-year-olds,"AUDIT question 8, “How often during the last year have you been unable to remember what happened the night before because of your drinking?” is scored 0 for Never, 1 for Less than monthly, 2 for Monthly, 3 for Weekly, and 4 for Daily or almost daily."
04-090,04,NIAAA Youth Alcohol Screening Guide 2021,04a_NIAAA_Youth_Alcohol_Screening_Guide_2021.pdf,37,clinician seeing 9- to 18-year-olds,"AUDIT question 9, “Have you or someone else been injured because of your drinking?” is scored 0 for No, 2 for Yes, but not in the last year, and 4 for Yes, during the last year."
04-091,04,NIAAA Youth Alcohol Screening Guide 2021,04a_NIAAA_Youth_Alcohol_Screening_Guide_2021.pdf,37,clinician seeing 9- to 18-year-olds,"AUDIT question 10, “Has a relative, friend, doctor, or other health care worker been concerned about your drinking or suggested you cut down?” is scored 0 for No, 2 for Yes, but not in the last year, and 4 for Yes, during the last year."
04-092,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,Screen youth for alcohol use as part of an annual examination.
04-093,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,Screen youth for alcohol use as part of an acute care visit.
04-094,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,Screen youth for alcohol use in the emergency department or urgent care center.
04-095,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,Screen when seeing patients who you have not seen in a while.
04-096,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,"Screen when seeing patients who are likely to drink, such as youth who smoke cigarettes."
04-097,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,"Screen when seeing patients who have conditions associated with increased risk for substance abuse, such as depression, anxiety, attention-deficit/hyperactivity disorder, or conduct problems."
04-098,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,"Screen when seeing patients who have health problems that might be alcohol related, such as accidents or injury; sexually transmitted infections or unintended pregnancy; changes in eating or sleeping patterns; gastrointestinal disturbances; or chronic pain."
04-099,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,"Screen when seeing patients who show substantial behavioral changes, such as increased oppositional behavior, significant mood changes, loss of interest in activities, change of friends, a drop in grade point average, or a large number of unexcused absences in school."
04-100,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,A “child-sized” or “teen-sized” binge for boys ages 9–13 is 3 drinks.
04-101,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,A “child-sized” or “teen-sized” binge for boys ages 14–15 is 4 drinks.
04-102,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,A “child-sized” or “teen-sized” binge for boys ages 16 and older is 5 drinks.
04-103,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,A “child-sized” or “teen-sized” binge for girls ages 9–17 is 3 drinks.
04-104,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,"Express Empathy with a warm, nonjudgmental stance, active listening, and reflecting back what is said."
04-105,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,"Develop Discrepancy between the patient’s choice to drink and his or her goals, values, or beliefs."
04-106,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,"Roll with Resistance by acknowledging the patient’s viewpoint, avoiding a debate, and affirming autonomy."
04-107,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,Support Self-efficacy by expressing confidence and pointing to strengths and past successes.
04-108,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For elementary and middle school patients, start with the friends question."
04-109,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For patients aged 11 or 14, choose the elementary, middle or high school version of the screening questions by the patient's school level, not by age."
04-110,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,Do not count alcohol used for religious purposes when asking about drinking.
04-111,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For elementary school patients (ages 9–11), ask the friends question: “Do you have any friends who drank beer, wine, or any drink containing alcohol in the past year?”"
04-112,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For elementary school patients (ages 9–11), ANY drinking by friends heightens concern."
04-113,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For elementary school patients (ages 9–11), ask the patient question: “How about you—have you ever had more than a few sips of any drink containing alcohol?”"
04-114,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For elementary school patients (ages 9–11), ANY drinking by the patient is Highest Risk."
04-115,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For middle school patients (ages 11–14), ask the friends question: “Do you have any friends who drank beer, wine, or any drink containing alcohol in the past year?”"
04-116,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For middle school patients (ages 11–14), ANY drinking by friends heightens concern."
04-117,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For middle school patients (ages 11–14), ask the patient question: “How about you—in the past year, on how many days have you had more than a few sips of any drink containing alcohol?”"
04-118,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For middle school patients (ages 11–14), ANY drinking by the patient is Moderate or Highest Risk, depending on age and frequency."
04-119,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For high school patients (ages 14–18), ask the patient question: “In the past year, on how many days have you had more than a few sips of beer, wine, or any drink containing alcohol?”"
04-120,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For high school patients (ages 14–18), the patient’s answer indicates Lower, Moderate, or Highest Risk, depending on age and frequency."
04-121,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For high school patients (ages 14–18), ask the friends question: “If your friends drink, how many drinks do they usually drink on an occasion?”"
04-122,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For high school patients (ages 14–18), binge drinking by friends heightens concern."
04-123,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If neither the patient nor the patient’s friends drink, praise choices of not drinking and of having nondrinking friends."
04-124,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient does not drink but friends do, praise the choice of not drinking."
04-125,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient does not drink but friends do, consider probing a little in a neutral tone: 'When your friends were drinking, you didn't drink. Tell me more about that.' If the patient then admits to drinking, assess their risk level as for a patient who drinks."
04-126,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,Reinforce healthy choices with praise and encouragement.
04-127,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,Elicit and affirm reasons to stay alcohol free.
04-128,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"Educate, if the patient is open, about drinking risks related to brain development and later alcohol dependence."
04-129,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For a patient who does not drink and whose friends do not drink, rescreen next year at the latest."
04-130,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For a patient who does not drink but whose friends do, explore how your patient plans to stay alcohol free when friends drink."
04-131,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,Advise against riding in a car with a driver who has been drinking or using drugs.
04-132,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For a patient who does not drink but whose friends do, rescreen at next visit."
04-133,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,Assessment is complete for patients who do not drink.
04-134,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"At age 11 or younger, drinking on any number of days in the past year (1–5, 6–11, 12–23, 24–51, or 52+ days) is highest risk."
